timestamp,x,y,theta,vx,wz
1782675240.159748,9.9811,17.7276,1.4418,0.4000,0.1242
1782675240.209969,9.9837,17.7475,1.4481,0.4000,0.1143
1782675240.259890,9.9862,17.7675,1.4538,0.4000,0.1214
1782675240.309788,9.9885,17.7875,1.4600,0.4000,0.1228
1782675240.359744,9.9907,17.8074,1.4661,0.4000,0.1157
1782675240.409723,9.9928,17.8274,1.4719,0.4000,0.0731
1782675240.460057,9.9948,17.8477,1.4757,0.4000,0.1301
1782675240.509848,9.9967,17.8677,1.4822,0.4000,0.0733
1782675240.559831,9.9985,17.8876,1.4859,0.4000,0.1245
1782675240.609947,10.0002,17.9077,1.4922,0.4000,0.1396
1782675240.659936,10.0018,17.9278,1.4992,0.4000,0.1000
1782675240.709830,10.0032,17.9480,1.5043,0.4000,0.1380
1782675240.759861,10.0046,17.9680,1.5112,0.4000,0.1284
1782675240.809857,10.0058,17.9882,1.5177,0.4000,0.1512
1782675240.859765,10.0068,18.0083,1.5253,0.4000,0.1065
1782675240.909739,10.0078,18.0285,1.5307,0.4000,0.1181
1782675240.959730,10.0086,18.0485,1.5366,0.4000,0.1437
1782675241.009736,10.0093,18.0686,1.5439,0.4000,0.1136
1782675241.059894,10.0098,18.0888,1.5496,0.4000,0.1486
1782675241.109771,10.0102,18.1089,1.5571,0.4000,0.1306
1782675241.160809,10.0105,18.1290,1.5637,0.4000,0.1707
1782675241.209720,10.0106,18.1491,1.5722,0.4000,0.1124
1782675241.259836,10.0106,18.1692,1.5778,0.4000,0.0512
1782675241.309724,10.0105,18.1894,1.5804,0.4000,0.0815
1782675241.359879,10.0103,18.2095,1.5846,0.4000,0.1686
1782675241.409771,10.0100,18.2296,1.5930,0.4000,0.0949
1782675241.459728,10.0096,18.2497,1.5978,0.4000,0.0974
1782675241.510098,10.0090,18.2698,1.6027,0.4000,0.1214
1782675241.559821,10.0084,18.2899,1.6088,0.4000,0.1245
1782675241.609712,10.0076,18.3100,1.6151,0.4000,0.1484
1782675241.659864,10.0067,18.3302,1.6226,0.4000,0.1276
1782675241.709898,10.0057,18.3503,1.6290,0.4000,0.1507
1782675241.761012,10.0045,18.3707,1.6367,0.4000,0.1100
1782675241.809932,10.0031,18.3907,1.6422,0.4000,0.1000
1782675241.859811,10.0017,18.4107,1.6473,0.4000,0.1489
1782675241.909862,10.0002,18.4308,1.6548,0.4000,0.1291
1782675241.959770,9.9985,18.4508,1.6612,0.4000,0.0916
1782675242.009877,9.9967,18.4709,1.6658,0.4000,0.1182
1782675242.059756,9.9948,18.4909,1.6718,0.4000,0.1913
1782675242.109729,9.9927,18.5110,1.6814,0.4000,0.0706
1782675242.159711,9.9905,18.5310,1.6850,0.4000,0.2388
1782675242.209868,9.9882,18.5509,1.6969,0.4000,0.1397
1782675242.259711,9.9856,18.5712,1.7041,0.4000,0.2246
1782675242.309719,9.9830,18.5911,1.7154,0.4000,0.2774
1782675242.359970,9.9801,18.6110,1.7294,0.4000,0.2404
1782675242.409732,9.9769,18.6309,1.7415,0.4000,0.2544
1782675242.459775,9.9735,18.6507,1.7543,0.4000,0.2167
1782675242.509804,9.9698,18.6705,1.7651,0.4000,0.1225
1782675242.559804,9.9659,18.6902,1.7713,0.4000,0.1282
1782675242.609785,9.9619,18.7099,1.7777,0.4000,0.1061
1782675242.659764,9.9578,18.7296,1.7831,0.4000,0.1021
1782675242.709795,9.9535,18.7493,1.7882,0.4000,0.1050
1782675242.759982,9.9492,18.7688,1.7935,0.4000,0.0997
1782675242.860362,9.9447,18.7887,1.7982,0.4000,0.0936
1782675242.909856,9.9401,18.8084,1.8030,0.4000,0.1079
1782675242.959908,9.9356,18.8278,1.8084,0.4000,0.1411
1782675243.009832,9.9308,18.8474,1.8156,0.4000,0.2431
1782675243.059964,9.9259,18.8669,1.8278,0.4000,0.2456
1782675243.109832,9.9208,18.8865,1.8401,0.4000,0.2316
1782675243.159805,9.9155,18.9058,1.8518,0.4000,0.2580
1782675243.209785,9.9099,18.9251,1.8648,0.4000,0.3274
1782675243.259790,9.9041,18.9444,1.8812,0.4000,0.3258
1782675243.310013,9.8979,18.9635,1.8975,0.4000,0.2173
1782675243.359816,9.8914,18.9826,1.9084,0.4000,0.1681
1782675243.410620,9.8848,19.0015,1.9168,0.4000,0.1159
1782675243.459860,9.8780,19.0205,1.9226,0.4000,-0.0016
1782675243.509778,9.8710,19.0394,1.9225,0.4000,0.0287
1782675243.559810,9.8641,19.0582,1.9239,0.4000,0.0552
1782675243.609746,9.8571,19.0772,1.9267,0.4000,0.0855
1782675243.659752,9.8501,19.0960,1.9311,0.4000,0.1837
1782675243.709860,9.8430,19.1148,1.9403,0.4000,0.2098
1782675243.759785,9.8358,19.1336,1.9509,0.4000,0.2081
1782675243.809769,9.8283,19.1522,1.9614,0.4000,0.3816
1782675243.859731,9.8207,19.1708,1.9807,0.4000,0.5248
1782675243.909928,9.8126,19.1893,2.0071,0.4000,0.4743
1782675243.959746,9.8041,19.2076,2.0310,0.4000,0.3678
1782675244.009866,9.7951,19.2257,2.0495,0.4000,0.3340
1782675244.059881,9.7858,19.2436,2.0663,0.4000,0.2243
1782675244.110111,9.7763,19.2612,2.0775,0.4000,0.1687
1782675244.159930,9.7665,19.2788,2.0860,0.4000,0.1706
1782675244.209806,9.7566,19.2963,2.0946,0.4000,0.1765
1782675244.260825,9.7465,19.3138,2.1035,0.4000,0.1161
1782675244.309784,9.7363,19.3311,2.1094,0.4000,0.2071
1782675244.359814,9.7260,19.3483,2.1197,0.4000,0.1457
1782675244.409820,9.7155,19.3655,2.1271,0.4000,0.1694
1782675244.459740,9.7049,19.3826,2.1356,0.4000,0.0896
1782675244.509914,9.6941,19.3996,2.1401,0.4000,0.2103
1782675244.559730,9.6833,19.4165,2.1507,0.4000,0.2638
1782675244.609797,9.6723,19.4333,2.1639,0.4000,0.0802
1782675244.659734,9.6609,19.4502,2.1681,0.4000,0.3286
1782675244.709708,9.6497,19.4667,2.1844,0.4000,0.2857
1782675244.759746,9.6381,19.4831,2.1988,0.4000,0.3679
1782675244.809765,9.6262,19.4995,2.2173,0.4000,0.2758
1782675244.860149,9.6142,19.5155,2.2310,0.4000,0.1919
1782675244.909802,9.6018,19.5314,2.2407,0.4000,0.1785
1782675244.959840,9.5893,19.5471,2.2496,0.4000,0.0599
1782675245.009918,9.5766,19.5629,2.2526,0.4000,0.0351
1782675245.059730,9.5640,19.5784,2.2544,0.4000,0.0517
1782675245.110027,9.5513,19.5940,2.2570,0.4000,0.0486
1782675245.159759,9.5385,19.6096,2.2595,0.4000,0.1078
1782675245.209930,9.5257,19.6252,2.2649,0.4000,0.1207
1782675245.260026,9.5128,19.6406,2.2710,0.4000,0.1365
1782675245.309781,9.4999,19.6560,2.2778,0.4000,0.0903
1782675245.359945,9.4868,19.6713,2.2824,0.4000,0.1035
1782675245.410178,9.4737,19.6866,2.2876,0.4000,0.1071
1782675245.460063,9.4604,19.7018,2.2930,0.4000,0.1224
1782675245.509825,9.4471,19.7168,2.2991,0.4000,0.1082
1782675245.559776,9.4338,19.7318,2.3046,0.4000,0.0923
1782675245.609741,9.4203,19.7468,2.3093,0.4000,0.1507
1782675245.659788,9.4068,19.7616,2.3168,0.4000,0.1474
1782675245.709794,9.3931,19.7764,2.3242,0.4000,0.1504
1782675245.759728,9.3793,19.7911,2.3318,0.4000,0.1775
1782675245.810071,9.3655,19.8056,2.3407,0.4000,0.1323
1782675245.859820,9.3515,19.8201,2.3474,0.4000,0.1668
1782675245.909786,9.3373,19.8345,2.3558,0.4000,0.1955
1782675245.959765,9.3231,19.8487,2.3657,0.4000,0.1966
1782675246.009742,9.3087,19.8628,2.3756,0.4000,0.2212
1782675246.059772,9.2943,19.8767,2.3867,0.4000,0.1717
1782675246.109837,9.2796,19.8905,2.3952,0.4000,0.0658
1782675246.159793,9.2648,19.9042,2.3987,0.4000,0.2871
1782675246.209812,9.2500,19.9178,2.4131,0.4000,0.2449
1782675246.259774,9.2349,19.9312,2.4253,0.4000,0.1802
1782675246.309759,9.2196,19.9445,2.4344,0.4000,0.1566
1782675246.359863,9.2044,19.9576,2.4421,0.4000,0.0416
1782675246.410016,9.1890,19.9705,2.4442,0.4000,0.0353
1782675246.459804,9.1736,19.9834,2.4459,0.4000,-0.0050
1782675246.509770,9.1582,19.9963,2.4456,0.4000,-0.0479
1782675246.559909,9.1426,20.0093,2.4433,0.4000,0.0176
1782675246.609845,9.1273,20.0222,2.4442,0.4000,0.0139
1782675246.659989,9.1118,20.0351,2.4449,0.4000,0.0466
1782675246.709852,9.0964,20.0481,2.4472,0.4000,0.0402
1782675246.760971,9.0809,20.0609,2.4493,0.4000,0.1262
1782675246.809809,9.0654,20.0738,2.4556,0.4000,0.0653
1782675246.859864,9.0498,20.0866,2.4589,0.4000,0.0619
1782675246.909740,9.0342,20.0993,2.4620,0.4000,0.0456
1782675246.959773,9.0185,20.1119,2.4643,0.4000,0.0582
1782675247.010020,9.0029,20.1245,2.4672,0.4000,0.0409
1782675247.059974,8.9871,20.1371,2.4693,0.4000,0.0464
1782675247.109724,8.9714,20.1496,2.4716,0.4000,0.0249
1782675247.159714,8.9556,20.1621,2.4729,0.4000,0.0908
1782675247.209780,8.9398,20.1746,2.4774,0.4000,-0.0149
1782675247.259742,8.9237,20.1872,2.4771,0.4000,0.2449
1782675247.309836,8.9081,20.1994,2.4892,0.4000,0.1973
1782675247.359901,8.8922,20.2116,2.4991,0.4000,0.2440
1782675247.409815,8.8761,20.2237,2.5114,0.4000,0.2236
1782675247.459785,8.8598,20.2355,2.5226,0.4000,0.1884
1782675247.509767,8.8434,20.2472,2.5320,0.4000,0.1195
1782675247.559757,8.8269,20.2587,2.5381,0.4000,0.1619
1782675247.609774,8.8103,20.2702,2.5463,0.4000,0.2086
1782675247.659734,8.7937,20.2814,2.5570,0.4000,0.5423
1782675247.709800,8.7769,20.2925,2.5841,0.4000,0.2325
1782675247.759850,8.7598,20.3032,2.5958,0.4000,0.2718
1782675247.809842,8.7426,20.3136,2.6094,0.4000,0.0290
1782675247.859854,8.7252,20.3238,2.6110,0.4000,0.1958
1782675247.909844,8.7079,20.3340,2.6208,0.4000,0.1599
1782675247.959876,8.6904,20.3440,2.6288,0.4000,0.1293
1782675248.009955,8.6729,20.3539,2.6354,0.4000,0.1919
1782675248.059925,8.6552,20.3637,2.6450,0.4000,0.1256
1782675248.109870,8.6376,20.3732,2.6513,0.4000,0.1159
1782675248.159816,8.6199,20.3827,2.6571,0.4000,0.1738
1782675248.209778,8.6019,20.3921,2.6659,0.4000,0.2100
1782675248.259791,8.5842,20.4013,2.6764,0.4000,0.2142
1782675248.310002,8.5662,20.4103,2.6872,0.4000,0.2610
1782675248.359717,8.5481,20.4192,2.7003,0.4000,0.2370
1782675248.409711,8.5299,20.4278,2.7123,0.4000,0.3597
1782675248.459981,8.5114,20.4362,2.7305,0.4000,0.3185
1782675248.509749,8.4930,20.4442,2.7463,0.4000,0.2169
1782675248.559794,8.4743,20.4520,2.7574,0.4000,0.2450
1782675248.609828,8.4556,20.4596,2.7697,0.4000,0.1301
1782675248.659704,8.4369,20.4669,2.7762,0.4000,0.1921
1782675248.709798,8.4181,20.4741,2.7859,0.4000,0.1547
1782675248.759817,8.3993,20.4811,2.7936,0.4000,0.1163
1782675248.809786,8.3803,20.4879,2.7995,0.4000,0.1263
1782675248.859719,8.3614,20.4947,2.8059,0.4000,0.1325
1782675248.909961,8.3424,20.5013,2.8125,0.4000,0.0825
1782675248.959774,8.3234,20.5078,2.8167,0.4000,0.1090
1782675249.009786,8.3043,20.5142,2.8221,0.4000,0.1090
1782675249.059832,8.2851,20.5206,2.8277,0.4000,0.1157
1782675249.109918,8.2660,20.5268,2.8335,0.4000,0.1043
1782675249.159705,8.2467,20.5329,2.8387,0.4000,0.0985
1782675249.209821,8.2275,20.5389,2.8437,0.4000,0.1503
1782675249.259827,8.2083,20.5448,2.8513,0.4000,0.2242
1782675249.309804,8.1889,20.5506,2.8625,0.4000,0.1497
1782675249.359734,8.1696,20.5561,2.8701,0.4000,0.2969
1782675249.409981,8.1502,20.5615,2.8851,0.4000,0.3162
1782675249.459656,8.1307,20.5666,2.9010,0.4000,0.3146
1782675249.509807,8.1112,20.5714,2.9168,0.4000,0.3404
1782675249.559785,8.0916,20.5759,2.9339,0.4000,0.4024
1782675249.609645,8.0719,20.5801,2.9542,0.4000,0.4706
1782675249.659645,8.0521,20.5838,2.9780,0.4000,0.5064
1782675249.709734,8.0323,20.5871,3.0034,0.4000,0.4877
1782675249.759646,8.0123,20.5899,3.0280,0.4000,0.4575
1782675249.809734,7.9923,20.5921,3.0510,0.4000,0.3031
1782675249.859647,7.9722,20.5940,3.0662,0.4000,0.2363
1782675249.909743,7.9522,20.5955,3.0781,0.4000,0.2035
1782675249.959760,7.9320,20.5968,3.0883,0.4000,0.1310
1782675250.009647,7.9119,20.5978,3.0949,0.4000,0.1548
1782675250.059632,7.8918,20.5988,3.1027,0.4000,0.1425
1782675250.109645,7.8717,20.5995,3.1099,0.4000,0.1635
1782675250.159635,7.8515,20.6002,3.1181,0.4000,0.1249
1782675250.209637,7.8315,20.6007,3.1244,0.4000,0.1358
1782675250.259823,7.8111,20.6010,3.1313,0.4000,0.1486
1782675250.309735,7.7910,20.6012,3.1388,0.4000,0.1642
1782675250.359657,7.7709,20.6013,-3.1361,0.4000,0.1194
1782675250.409824,7.7508,20.6011,-3.1301,0.4000,0.1692
1782675250.509762,7.7304,20.6009,-3.1214,0.4000,0.1583
1782675250.559748,7.7103,20.6005,-3.1135,0.4000,0.1395
1782675250.609679,7.6902,20.5999,-3.1065,0.4000,0.1535
1782675250.659698,7.6701,20.5992,-3.0988,0.4000,0.1197
1782675250.709717,7.6498,20.5984,-3.0927,0.4000,0.1459
1782675250.759661,7.6297,20.5974,-3.0853,0.4000,0.1458
1782675250.809889,7.6095,20.5962,-3.0780,0.4000,0.1007
1782675250.859750,7.5894,20.5950,-3.0729,0.4000,0.1048
1782675250.909657,7.5693,20.5936,-3.0676,0.4000,0.1285
1782675250.959647,7.5491,20.5921,-3.0611,0.4000,0.1050
1782675251.009701,7.5291,20.5905,-3.0558,0.4000,0.1868
1782675251.059675,7.5090,20.5887,-3.0464,0.4000,0.1345
1782675251.109699,7.4889,20.5868,-3.0396,0.4000,0.1361
1782675251.159716,7.4689,20.5848,-3.0328,0.4000,0.1157
1782675251.209704,7.4488,20.5826,-3.0269,0.4000,0.0985
1782675251.259649,7.4288,20.5803,-3.0219,0.4000,0.1423
1782675251.309750,7.4088,20.5779,-3.0148,0.4000,0.0519
1782675251.359665,7.3888,20.5753,-3.0123,0.4000,-0.0861
1782675251.409792,7.3688,20.5727,-3.0166,0.4000,-0.0510
1782675251.459640,7.3489,20.5702,-3.0191,0.4000,0.1010
1782675251.509736,7.3289,20.5677,-3.0140,0.4000,0.0572
1782675251.560006,7.3089,20.5652,-3.0112,0.4000,0.0201
1782675251.609775,7.2889,20.5626,-3.0101,0.4000,0.0741
1782675251.659919,7.2690,20.5599,-3.0063,0.4000,0.1671
1782675251.709784,7.2490,20.5572,-2.9979,0.4000,0.0938
1782675251.760158,7.2290,20.5543,-2.9932,0.4000,0.1179
1782675251.809769,7.2091,20.5513,-2.9873,0.4000,0.0826
1782675251.859732,7.1892,20.5482,-2.9831,0.4000,0.1321
1782675251.909651,7.1691,20.5450,-2.9764,0.4000,0.1006
1782675251.959653,7.1491,20.5417,-2.9713,0.4000,0.1187
1782675252.009783,7.1292,20.5383,-2.9653,0.4000,0.1089
1782675252.059649,7.1094,20.5347,-2.9598,0.4000,0.1625
1782675252.109660,7.0894,20.5311,-2.9515,0.4000,0.1654
1782675252.159646,7.0697,20.5273,-2.9433,0.4000,-0.0167
1782675252.209660,7.0499,20.5233,-2.9440,0.4000,0.2427
1782675252.259740,7.0302,20.5193,-2.9320,0.4000,-0.1239
1782675252.309631,7.0105,20.5151,-2.9381,0.4000,0.1160
1782675252.360493,6.9908,20.5111,-2.9322,0.4000,0.1472
1782675252.409677,6.9711,20.5069,-2.9248,0.4000,0.1042
1782675252.459669,6.9514,20.5026,-2.9196,0.4000,0.0955
1782675252.509661,6.9317,20.4981,-2.9148,0.4000,0.1037
1782675252.559660,6.9121,20.4936,-2.9095,0.4000,0.1303
1782675252.609816,6.8925,20.4890,-2.9030,0.4000,0.1050
1782675252.659654,6.8729,20.4842,-2.8976,0.4000,0.1477
1782675252.709654,6.8534,20.4793,-2.8902,0.4000,0.0930
1782675252.759872,6.8339,20.4743,-2.8855,0.4000,0.1556
1782675252.809874,6.8144,20.4692,-2.8777,0.4000,0.1264
1782675252.859773,6.7950,20.4640,-2.8713,0.4000,0.1149
1782675252.909760,6.7757,20.4586,-2.8656,0.4000,0.1367
1782675252.960299,6.7564,20.4531,-2.8587,0.4000,0.2337
1782675253.009776,6.7369,20.4475,-2.8469,0.4000,0.1831
1782675253.059756,6.7176,20.4416,-2.8377,0.4000,0.2389
1782675253.109831,6.6984,20.4356,-2.8257,0.4000,0.2826
1782675253.159662,6.6793,20.4294,-2.8115,0.4000,0.3747
1782675253.209821,6.6603,20.4228,-2.7927,0.4000,0.3629
1782675253.259669,6.6413,20.4160,-2.7745,0.4000,0.3032
1782675253.309722,6.6226,20.4087,-2.7593,0.4000,0.2782
1782675253.359647,6.6038,20.4012,-2.7453,0.4000,0.2379
1782675253.409653,6.5852,20.3934,-2.7333,0.4000,0.1986
1782675253.459746,6.5667,20.3854,-2.7233,0.4000,0.1815
1782675253.509649,6.5484,20.3772,-2.7142,0.4000,0.1446
1782675253.559749,6.5300,20.3689,-2.7070,0.4000,0.1194
1782675253.609743,6.5118,20.3604,-2.7010,0.4000,0.0672
1782675253.659679,6.4936,20.3518,-2.6976,0.4000,0.1183
1782675253.709664,6.4754,20.3432,-2.6916,0.4000,0.1243
1782675253.759649,6.4573,20.3344,-2.6853,0.4000,0.2296
1782675253.809684,6.4392,20.3256,-2.6737,0.4000,0.2819
1782675253.859665,6.4211,20.3164,-2.6595,0.4000,0.2275
1782675253.909745,6.4034,20.3071,-2.6481,0.4000,0.2107
1782675253.959743,6.3856,20.2976,-2.6375,0.4000,0.1525
1782675254.009804,6.3679,20.2878,-2.6298,0.4000,0.1628
1782675254.059888,6.3503,20.2779,-2.6216,0.4000,0.1330
1782675254.109741,6.3328,20.2679,-2.6148,0.4000,0.1687
1782675254.159818,6.3154,20.2578,-2.6063,0.4000,0.1440
1782675254.209748,6.2980,20.2474,-2.5990,0.4000,0.1458
1782675254.259743,6.2807,20.2370,-2.5917,0.4000,0.1596
1782675254.309693,6.2635,20.2265,-2.5836,0.4000,0.1569
1782675254.359648,6.2464,20.2158,-2.5757,0.4000,0.1359
1782675254.409640,6.2293,20.2050,-2.5688,0.4000,0.1492
1782675254.459681,6.2124,20.1941,-2.5613,0.4000,0.1312
1782675254.509807,6.1956,20.1830,-2.5547,0.4000,0.1583
1782675254.559655,6.1788,20.1719,-2.5468,0.4000,0.0848
1782675254.609654,6.1621,20.1606,-2.5425,0.4000,0.1374
1782675254.659670,6.1455,20.1492,-2.5356,0.4000,0.1273
1782675254.709643,6.1290,20.1378,-2.5291,0.4000,0.1635
1782675254.759683,6.1123,20.1261,-2.5208,0.4000,0.1212
1782675254.809672,6.0959,20.1144,-2.5147,0.4000,0.1748
1782675254.859658,6.0797,20.1026,-2.5059,0.4000,0.1249
1782675254.909649,6.0634,20.0906,-2.4996,0.4000,0.1448
1782675254.959680,6.0473,20.0785,-2.4923,0.4000,0.1313
1782675255.009704,6.0313,20.0664,-2.4857,0.4000,0.1314
1782675255.059660,6.0153,20.0540,-2.4791,0.4000,0.1956
1782675255.109764,5.9994,20.0417,-2.4692,0.4000,0.1795
1782675255.159664,5.9837,20.0291,-2.4602,0.4000,0.1159
1782675255.209924,5.9680,20.0164,-2.4543,0.4000,0.3376
1782675255.259815,5.9524,20.0036,-2.4372,0.4000,0.4455
1782675255.309857,5.9370,19.9906,-2.4146,0.4000,0.7617
1782675255.359833,5.9220,19.9772,-2.3761,0.4000,0.9092
1782675255.409792,5.9075,19.9632,-2.3303,0.4000,1.0988
1782675255.460464,5.8936,19.9486,-2.2749,0.4000,1.0912
1782675255.509802,5.8806,19.9333,-2.2200,0.4000,1.1189
1782675255.559909,5.8684,19.9172,-2.1635,0.4000,1.1220
1782675255.609675,5.8572,19.9005,-2.1071,0.4000,1.1557
1782675255.659791,5.8469,19.8833,-2.0490,0.4000,1.0745
1782675255.709697,5.8377,19.8654,-1.9951,0.4000,0.7635
1782675255.759754,5.8294,19.8470,-1.9568,0.4000,0.5346
1782675255.809704,5.8218,19.8284,-1.9299,0.4000,0.3775
1782675255.859662,5.8148,19.8096,-1.9110,0.4000,0.2388
1782675255.909665,5.8080,19.7905,-1.8989,0.4000,0.2526
1782675255.959758,5.8015,19.7715,-1.8862,0.4000,0.2275
1782675256.009637,5.7953,19.7523,-1.8748,0.4000,0.1071
1782675256.059752,5.7893,19.7331,-1.8694,0.4000,0.1738
1782675256.109675,5.7833,19.7139,-1.8607,0.4000,0.1616
1782675256.159638,5.7776,19.6946,-1.8525,0.4000,0.1661
1782675256.209725,5.7720,19.6753,-1.8442,0.4000,0.1336
1782675256.259721,5.7666,19.6559,-1.8375,0.4000,0.0740
1782675256.309647,5.7612,19.6364,-1.8337,0.4000,0.2079
1782675256.359665,5.7560,19.6170,-1.8233,0.4000,0.1304
1782675256.409827,5.7510,19.5975,-1.8167,0.4000,0.0878
1782675256.459677,5.7461,19.5779,-1.8122,0.4000,0.1436
1782675256.509742,5.7412,19.5583,-1.8050,0.4000,0.1150
1782675256.559750,5.7366,19.5388,-1.7992,0.4000,0.1621
1782675256.609798,5.7320,19.5191,-1.7910,0.4000,0.1483
1782675256.659812,5.7276,19.4994,-1.7836,0.4000,0.1313
1782675256.709857,5.7233,19.4796,-1.7769,0.4000,0.1142
1782675256.759718,5.7192,19.4600,-1.7712,0.4000,0.1449
1782675256.809726,5.7152,19.4403,-1.7639,0.4000,0.1196
1782675256.859735,5.7114,19.4206,-1.7578,0.4000,0.1393
1782675256.909720,5.7076,19.4008,-1.7508,0.4000,0.1194
1782675256.959634,5.7040,19.3810,-1.7448,0.4000,0.1765
1782675257.009769,5.7005,19.3611,-1.7359,0.4000,0.1583
1782675257.059669,5.6972,19.3413,-1.7280,0.4000,0.1314
1782675257.110227,5.6941,19.3216,-1.7214,0.4000,0.1291
1782675257.209677,5.6911,19.3015,-1.7152,0.4000,0.0953
1782675257.259736,5.6882,19.2816,-1.7104,0.4000,0.1528
1782675257.309664,5.6854,19.2617,-1.7027,0.4000,0.0941
1782675257.359666,5.6827,19.2417,-1.6980,0.4000,0.1015
1782675257.409743,5.6802,19.2217,-1.6928,0.4000,0.1020
1782675257.459680,5.6777,19.2018,-1.6877,0.4000,0.1003
1782675257.509648,5.6754,19.1818,-1.6826,0.4000,0.1394
1782675257.559827,5.6731,19.1618,-1.6756,0.4000,0.1321
1782675257.609929,5.6710,19.1417,-1.6690,0.4000,0.1111
1782675257.659794,5.6690,19.1216,-1.6633,0.4000,0.1129
1782675257.709886,5.6672,19.1016,-1.6577,0.4000,0.0769
1782675257.759800,5.6654,19.0814,-1.6538,0.4000,0.1116
1782675257.809722,5.6637,19.0611,-1.6481,0.4000,0.1386
1782675257.859840,5.6622,19.0411,-1.6411,0.4000,0.1447
1782675257.909665,5.6608,19.0211,-1.6338,0.4000,0.1533
1782675257.959698,5.6595,19.0010,-1.6261,0.4000,0.1370
1782675258.009664,5.6584,18.9808,-1.6192,0.4000,0.0919
1782675258.059646,5.6574,18.9606,-1.6146,0.4000,0.0930
1782675258.109697,5.6565,18.9405,-1.6099,0.4000,0.1282
1782675258.159733,5.6558,18.9204,-1.6034,0.4000,0.1138
1782675258.209753,5.6551,18.9002,-1.5976,0.4000,0.1309
1782675258.259662,5.6546,18.8800,-1.5910,0.4000,0.1447
1782675258.309772,5.6542,18.8599,-1.5838,0.4000,0.1233
1782675258.359710,5.6539,18.8398,-1.5775,0.4000,0.1436
1782675258.409695,5.6538,18.8197,-1.5703,0.4000,0.1612
1782675258.459741,5.6538,18.7996,-1.5622,0.4000,0.1690
1782675258.509662,5.6539,18.7795,-1.5537,0.4000,0.1338
1782675258.560089,5.6543,18.7593,-1.5470,0.4000,0.1672
1782675258.609733,5.6548,18.7392,-1.5386,0.4000,0.1535
1782675258.660337,5.6554,18.7191,-1.5308,0.4000,0.1153
1782675258.709739,5.6562,18.6989,-1.5250,0.4000,0.1130
1782675258.759942,5.6571,18.6788,-1.5193,0.4000,0.1868
1782675258.809774,5.6582,18.6586,-1.5099,0.4000,0.1504
1782675258.859822,5.6594,18.6385,-1.5023,0.4000,0.1336
1782675258.909770,5.6608,18.6184,-1.4956,0.4000,0.1239
1782675258.959705,5.6623,18.5983,-1.4893,0.4000,0.1112
1782675259.009835,5.6640,18.5782,-1.4837,0.4000,0.1283
1782675259.059686,5.6657,18.5582,-1.4772,0.4000,0.1331
1782675259.109660,5.6676,18.5382,-1.4705,0.4000,0.1260
1782675259.159769,5.6696,18.5181,-1.4642,0.4000,0.1413
1782675259.209670,5.6717,18.4981,-1.4571,0.4000,0.1296
1782675259.259680,5.6740,18.4780,-1.4505,0.4000,0.1477
1782675259.309660,5.6765,18.4579,-1.4430,0.4000,0.1484
1782675259.359675,5.6790,18.4379,-1.4356,0.4000,0.1066
1782675259.409652,5.6818,18.4180,-1.4302,0.4000,0.1558
1782675259.459677,5.6846,18.3980,-1.4223,0.4000,0.1475
1782675259.510615,5.6876,18.3781,-1.4149,0.4000,0.1213
1782675259.559700,5.6907,18.3581,-1.4088,0.4000,0.1404
1782675259.609674,5.6939,18.3382,-1.4017,0.4000,0.1466
1782675259.659672,5.6973,18.3184,-1.3943,0.4000,0.1786
1782675259.709763,5.7009,18.2986,-1.3853,0.4000,0.1528
1782675259.759839,5.7046,18.2787,-1.3776,0.4000,0.1217
1782675259.809800,5.7085,18.2590,-1.3715,0.4000,0.1451
1782675259.859815,5.7125,18.2392,-1.3641,0.4000,0.1191
